2524.6389 40581.630 2.5   983.916 2.5 0.03530  5             0.03581  9
2531.2517 40581.630 2.5  1087.356 3.5 0.15930  4             0.16115  8
3261.6114 40581.630 2.5  9930.777 1.5 0.56340  5             0.52729  2
3271.6479 40581.630 2.5 10024.801 2.5 0.23180  4             0.23423  2
3593.0756 40581.630 2.5 12758.260 2.5 0.00500  8             0.00514  6
2474.1944 40798.433 3.5   393.446 4.5 0.00270 15             0.00218 10
2510.8905 40798.433 3.5   983.916 2.5 0.00150 33             0.00106 10
2517.4314 40798.433 3.5  1087.356 3.5 0.02110  5             0.01763  9
2525.6030 40798.433 3.5  1215.833 4.5 0.17040  4             0.14660  8
2784.6383 40798.433 3.5  4897.718 3.5 0.00430 12             0.00457  7
3118.8220 40798.433 3.5  8744.341 2.5 0.00440  9             0.00603  6
3143.6796 40798.433 3.5  8997.787 3.5 0.00080 38             0.00059 13
3155.6372 40798.433 3.5  9118.285 4.5 0.01180  5             0.01581  3
3195.9783 40798.433 3.5  9518.152 2.5                        0.00132  9
3248.5980 40798.433 3.5 10024.801 2.5 0.77340  5             0.79220  1
3565.2936 40798.433 3.5 12758.260 2.5 0.00690  6             0.00657  5
3914.1832 40798.433 3.5 15257.553 4.5 0.00280 18             0.00203 11
3063.4915 41996.750 0.5  9363.743 0.5 0.05790  5             0.05117  3
3066.5042 41996.750 0.5  9395.802 1.5 0.25130  3             0.24820  1
3112.0492 41996.750 0.5  9872.899 0.5 0.11520  4             0.11054  2
3117.6665 41996.750 0.5  9930.777 1.5 0.53030  3             0.53845  1
3122.0697 41996.750 0.5  9975.999 1.5 0.04530  5             0.04418  4
3056.7378 42068.848 1.5  9363.743 0.5 0.13540  3             0.13823  2
3071.2385 42068.848 1.5  9518.152 2.5 0.15660  3             0.15075  2
3102.9706 42068.848 1.5  9851.014 0.5 0.01650  6             0.01760  4
3105.0799 42068.848 1.5  9872.899 0.5 0.29500  3             0.30523  1
3110.6721 42068.848 1.5  9930.777 1.5 0.09200  3             0.09314  2
3115.0555 42068.848 1.5  9975.999 1.5 0.00770 13             0.00719  9
3119.7998 42068.848 1.5 10024.801 2.5 0.26870  3             0.24838  2
2660.1867 42208.823 2.5  4628.657 2.5                        0.00163 10
2987.3713 42208.823 2.5  8744.341 2.5                        0.00211  4
3046.6844 42208.823 2.5  9395.802 1.5 0.09280  3             0.08858  2
3058.0875 42208.823 2.5  9518.152 2.5 0.23060  3             0.21646  1
3097.1820 42208.823 2.5  9930.777 1.5 0.21250  3             0.20945  1
3101.5275 42208.823 2.5  9975.999 1.5 0.01570  5             0.01384  2
3106.2306 42208.823 2.5 10024.801 2.5 0.44370  3             0.46793  1
2571.0322 43780.953 4.5  4897.718 3.5 0.04670  5             0.04648 10
2874.1105 43780.953 4.5  8997.787 3.5 0.00520 35             0.00364  8
2884.1022 43780.953 4.5  9118.285 4.5 0.15530  3             0.17298  7
3214.1078 43780.953 4.5 12677.105 4.5 0.00660 20             0.00500  5
3224.2370 43780.953 4.5 12774.817 5.5 0.26620  3             0.26426  3
3504.8907 43780.953 4.5 15257.553 4.5 0.49890  3             0.48576  2
4367.6522 43780.953 4.5 20891.790 3.5 0.01780  7             0.01802  7
