15493.963 6452.3435  3  2  0.06079 -0.025316 0.03125
15493.963 6452.3435  2  3  0.05168 -0.021523 0.04167
15493.963 6452.3435  2  2  0.07009 -0.029189 0.06250
15493.963 6452.3435  1  2  0.07629 -0.031771 0.06250
15306.376 6531.4207  6  6 -0.06006  0.025628 0.22569
15306.376 6531.4207  6  5 -0.03748  0.015991 0.04514
15306.376 6531.4207  5  6 -0.04146  0.017691 0.04514
15306.376 6531.4207  5  5 -0.01888  0.008054 0.11546
15306.376 6531.4207  5  4 -0.00006  0.000024 0.06857
15306.376 6531.4207  4  5 -0.00338  0.001440 0.06857
15306.376 6531.4207  4  4  0.01544 -0.006590 0.04527
15306.376 6531.4207  4  3  0.03050 -0.013014 0.07366
15306.376 6531.4207  3  4  0.02784 -0.011881 0.07366
15306.376 6531.4207  3  3  0.04290 -0.018305 0.00868
15306.376 6531.4207  3  2  0.05419 -0.023123 0.06349
15306.376 6531.4207  2  3  0.05220 -0.022274 0.06349
15306.376 6531.4207  2  2  0.06349 -0.027092 0.00050
15306.376 6531.4207  2  1  0.07102 -0.030304 0.04018
15306.376 6531.4207  1  2  0.06969 -0.029737 0.04018
15306.376 6531.4207  1  1  0.07722 -0.032950 0.02232
15278.112 6543.5037  5  5 -0.08314  0.035607 0.24750
15278.112 6543.5037  5  4 -0.05246  0.022468 0.09625
15278.112 6543.5037  4  5 -0.03464  0.014835 0.09625
15278.112 6543.5037  4  4 -0.00396  0.001696 0.06000
15278.112 6543.5037  4  3  0.02058 -0.008816 0.12500
15278.112 6543.5037  3  4  0.03484 -0.014922 0.12500
15278.112 6543.5037  3  3  0.05938 -0.025434 0.00000
15278.112 6543.5037  3  2  0.07779 -0.033317 0.09375
15278.112 6543.5037  2  3  0.08848 -0.037897 0.09375
15278.112 6543.5037  2  2  0.10689 -0.045780 0.06250
15133.634 6605.9737  4  5 -0.07876  0.034381 0.34375
15133.634 6605.9737  4  4 -0.04808  0.020989 0.16406
15133.634 6605.9737  4  3 -0.02354  0.010276 0.05469
15133.634 6605.9737  3  4  0.05832 -0.025456 0.11719
15133.634 6605.9737  3  3  0.08286 -0.036169 0.16406
15133.634 6605.9737  3  2  0.10127 -0.044203 0.15625
15129.387 6607.8281  7  7  0.01371 -0.005988 0.20833
15129.387 6607.8281  7  6  0.10664 -0.046576 0.02604
15129.387 6607.8281  6  7 -0.08706  0.038022 0.02604
15129.387 6607.8281  6  6  0.00588 -0.002566 0.13542
15129.387 6607.8281  6  5  0.08553 -0.037356 0.04167
15129.387 6607.8281  5  6 -0.08049  0.035157 0.04167
15129.387 6607.8281  5  5 -0.00084  0.000367 0.08185
15129.387 6607.8281  5  4  0.06554 -0.028625 0.04836
15129.387 6607.8281  4  5 -0.07281  0.031802 0.04836
15129.387 6607.8281  4  4 -0.00644  0.002811 0.04464
15129.387 6607.8281  4  3  0.04667 -0.020383 0.04762
15129.387 6607.8281  3  4 -0.06402  0.027959 0.04762
15129.387 6607.8281  3  3 -0.01091  0.004766 0.02083
15129.387 6607.8281  3  2  0.02892 -0.012629 0.04092
15129.387 6607.8281  2  3 -0.05410  0.023627 0.04092
15129.387 6607.8281  2  2 -0.01427  0.006232 0.00744
15129.387 6607.8281  2  1  0.01228 -0.005364 0.02976
15129.387 6607.8281  1  2 -0.04306  0.018806 0.02976
15129.387 6607.8281  1  1 -0.01651  0.007210 0.00149
15129.387 6607.8281  1  0 -0.00323  0.001411 0.01563
15129.387 6607.8281  0  1 -0.03090  0.013497 0.01563
15090.525 6624.8451  5  6 -0.08386  0.036815 0.27083
15090.525 6624.8451  5  5 -0.06128  0.026901 0.06417
15090.525 6624.8451  5  4 -0.04246  0.018639 0.00875
15090.525 6624.8451  4  5 -0.01278  0.005608 0.16500
15090.525 6624.8451  4  4  0.00604 -0.002653 0.09281
15090.525 6624.8451  4  3  0.02110 -0.009262 0.02344
15090.525 6624.8451  3  4  0.04484 -0.019687 0.08594
15090.525 6624.8451  3  3  0.05990 -0.026296 0.09115
15090.525 6624.8451  3  2  0.07119 -0.031253 0.04167
15090.525 6624.8451  2  3  0.08900 -0.039071 0.03125
15090.525 6624.8451  2  2  0.10029 -0.044028 0.06250
15090.525 6624.8451  2  1  0.10782 -0.047332 0.06250
14734.326 6785.0004  6  5  0.10338 -0.047605 0.27083
14734.326 6785.0004  5  5  0.03158 -0.014544 0.06417
14734.326 6785.0004  5  4  0.03284 -0.015124 0.16500
14734.326 6785.0004  4  5 -0.02825  0.013008 0.00875
14734.326 6785.0004  4  4 -0.02699  0.012427 0.09281
14734.326 6785.0004  4  3 -0.02598  0.011963 0.08594
14734.326 6785.0004  3  4 -0.07485  0.034468 0.02344
14734.326 6785.0004  3  3 -0.07384  0.034004 0.09115
14734.326 6785.0004  3  2 -0.07309  0.033656 0.03125
14734.326 6785.0004  2  3 -0.10974  0.050535 0.04167
14734.326 6785.0004  2  2 -0.10898  0.050187 0.06250
14734.326 6785.0004  1  2 -0.13292  0.061207 0.06250
12453.961 8027.3662  7  6  0.28953 -0.186615 0.23437
12453.961 8027.3662  6  6  0.14799 -0.095391 0.03385
12453.961 8027.3662  6  5  0.11930 -0.076897 0.16927
12453.961 8027.3662  5  6  0.02668 -0.017197 0.00260
12453.961 8027.3662  5  5 -0.00201  0.001298 0.05320
12453.961 8027.3662  5  4 -0.02592  0.016710 0.11607
12453.961 8027.3662  4  5 -0.10311  0.066461 0.00670
12453.961 8027.3662  4  4 -0.12702  0.081873 0.06027
12453.961 8027.3662  4  3 -0.14615  0.094203 0.07366
12453.961 8027.3662  3  4 -0.20790  0.134005 0.01116
12453.961 8027.3662  3  3 -0.22702  0.146335 0.05729
12453.961 8027.3662  3  2 -0.24137  0.155582 0.04092
12453.961 8027.3662  2  3 -0.28768  0.185434 0.01488
12453.961 8027.3662  2  2 -0.30203  0.194682 0.04650
12453.961 8027.3662  2  1 -0.31159  0.200847 0.01674
12453.961 8027.3662  1  2 -0.34247  0.220748 0.01674
12453.961 8027.3662  1  1 -0.35203  0.226913 0.03013
12453.961 8027.3662  0  1 -0.37225  0.239946 0.01563
12130.233 8241.5992  4  5 -0.01217  0.008271 0.34375
12130.233 8241.5992  4  4 -0.01091  0.007415 0.16406
12130.233 8241.5992  4  3 -0.00990  0.006729 0.05469
12130.233 8241.5992  3  4  0.01389 -0.009435 0.11719
12130.233 8241.5992  3  3  0.01490 -0.010120 0.16406
12130.233 8241.5992  3  2  0.01565 -0.010634 0.15625
11191.442 8932.9465  6  5  0.14614 -0.116647 0.27083
11191.442 8932.9465  5  5  0.02384 -0.019030 0.06417
11191.442 8932.9465  5  4  0.05452 -0.043517 0.16500
11191.442 8932.9465  4  5 -0.07807  0.062319 0.00875
11191.442 8932.9465  4  4 -0.04740  0.037831 0.09281
11191.442 8932.9465  4  3 -0.02285  0.018242 0.08594
11191.442 8932.9465  3  4 -0.12893  0.102911 0.02344
11191.442 8932.9465  3  3 -0.10439  0.083321 0.09115
11191.442 8932.9465  3  2 -0.08598  0.068628 0.03125
11191.442 8932.9465  2  3 -0.16553  0.132131 0.04167
11191.442 8932.9465  2  2 -0.14713  0.117438 0.06250
11191.442 8932.9465  1  2 -0.18789  0.149979 0.06250
11050.730 9046.6926  5  5  0.06320 -0.051736 0.24750
11050.730 9046.6926  5  4  0.09387 -0.076850 0.09625
11050.730 9046.6926  4  5 -0.02767  0.022651 0.09625
11050.730 9046.6926  4  4  0.00301 -0.002464 0.06000
11050.730 9046.6926  4  3  0.02755 -0.022555 0.12500
11050.730 9046.6926  3  4 -0.06968  0.057046 0.12500
11050.730 9046.6926  3  3 -0.04514  0.036954 0.00000
11050.730 9046.6926  3  2 -0.02673  0.021886 0.09375
11050.730 9046.6926  2  3 -0.09966  0.081587 0.09375
11050.730 9046.6926  2  2 -0.08125  0.066518 0.06250
