3374.0296 39266.680 od 1.5  9637.039 ev 1.5   4.3     0.6    -1.54
3376.0524 39248.928 od 1.5  9637.039 ev 1.5  21.6     1.4    -0.83
3377.3898 39237.202 od 0.5  9637.039 ev 1.5  66.      4.     -0.65
3377.6231 39422.745 od 2.5  9824.626 ev 2.5  62.      3.     -0.20
3384.5961 38115.684 od 3.5  8578.542 ev 2.5   2.94    0.24   -1.39
3390.7587 37959.695 od 2.5  8476.234 ev 1.5   5.5     0.4    -1.24
3395.5276 39266.680 od 1.5  9824.626 ev 2.5   1.77    0.22   -1.91
3397.5762 39248.928 od 1.5  9824.626 ev 2.5  12.6     0.8    -1.06
3397.8356 37835.065 od 1.5  8413.009 ev 0.5   5.7     0.6    -1.40
3399.1810 31721.780 od 4.5  2311.369 ev 3.5   0.33    0.04   -2.25
3400.3920 38115.684 od 3.5  8715.747 ev 3.5  19.1     1.5    -0.58
3402.5660 37959.695 od 2.5  8578.542 ev 2.5  14.9     1.1    -0.81
3405.1531 37835.065 od 1.5  8476.234 ev 1.5  10.2     1.2    -1.15
3406.8394 37757.309 od 0.5  8413.009 ev 0.5  14.4     1.0    -1.30
3414.1958 37757.309 od 0.5  8476.234 ev 1.5  15.8     1.4    -1.26
3417.0611 37835.065 od 1.5  8578.542 ev 2.5   9.2     1.1    -1.19
3496.9306 47611.858 od 4.5 19023.531 ev 4.5  24.6     3.0    -0.35
3500.8087 47701.807 od 5.5 19145.148 ev 5.5  22.8     2.5    -0.30
3529.7333 37959.695 od 2.5  9637.039 ev 1.5  48.5     2.9    -0.26
3533.6758 38115.684 od 3.5  9824.626 ev 2.5  63.      4.     -0.03
3533.7542 37835.065 od 1.5  9544.635 ev 0.5  28.0     2.8    -0.68
3543.4937 37757.309 od 0.5  9544.635 ev 0.5  59.      4.     -0.65
3545.3345 37835.065 od 1.5  9637.039 ev 1.5  31.      3.     -0.64
3553.2680 37959.695 od 2.5  9824.626 ev 2.5  18.4     1.2    -0.68
3569.0784 37835.065 od 1.5  9824.626 ev 2.5   2.6     0.3    -1.69
3586.4938 30094.585 od 1.5  2220.156 ev 2.5   0.046   0.008  -3.45
3639.0212 42020.903 od 3.5 14548.816 ev 2.5  23.5     1.6    -0.43
3654.8236 38245.829 od 3.5 10892.520 ev 3.5   0.40    0.06   -2.19
3663.5915 43649.336 ev 2.5 16361.489 od 1.5 151.      8.     +0.26
3667.7379 43706.874 ev 3.5 16449.875 od 2.5 146.      7.     +0.37
3671.2027 38123.795 od 4.5 10892.520 ev 3.5  18.1     1.5    -0.44
3673.4028 43787.604 ev 4.5 16572.638 od 3.5 151.      8.     +0.49
3675.4969 43649.336 ev 2.5 16449.875 od 2.5  18.2     1.2    -0.65
3675.6993 29418.119 od 3.5  2220.156 ev 2.5   5.5     0.3    -1.05
3680.1128 43894.149 ev 5.5 16728.803 od 4.5 154.      8.     +0.57
3683.1142 29296.430 od 2.5  2153.221 ev 1.5  17.6     0.9    -0.67
3684.3322 43706.874 ev 3.5 16572.638 od 3.5  16.7     1.0    -0.57
3686.2571 38220.663 od 5.5 11100.596 ev 4.5  18.5     1.5    -0.34
3686.6870 42220.689 od 5.5 15103.784 ev 4.5   1.24    0.16   -1.52
3687.4827 44028.264 ev 6.5 16917.210 od 5.5 160.      8.     +0.66
3688.0682 29418.119 od 3.5  2311.369 ev 3.5  32.0     1.6    -0.28
3688.8144 36925.893 od 3.5  9824.626 ev 2.5   0.17    0.03   -2.55
3690.2794 29202.790 od 1.5  2112.282 ev 0.5  44.0     2.2    -0.44
3692.2194 29296.430 od 2.5  2220.156 ev 2.5  54.6     2.7    -0.17
3695.3391 44189.954 ev 7.5 17136.538 od 6.5 175.      9.     +0.76
3695.8647 29202.790 od 1.5  2153.221 ev 1.5  62.      3.     -0.29
3699.4713 38123.795 od 4.5 11100.596 ev 4.5   1.57    0.16   -1.49
3703.5678 29418.119 od 3.5  2424.809 ev 4.5 112.      6.     +0.26
3704.6999 29296.430 od 2.5  2311.369 ev 3.5  77.      4.     -0.02
3705.0332 29202.790 od 1.5  2220.156 ev 2.5  41.8     2.3    -0.46
3705.8153 43894.149 ev 5.5 16917.210 od 5.5   7.2     0.6    -0.75
3706.0294 42079.165 od 4.5 15103.784 ev 4.5  21.9     1.9    -0.35
3708.7137 42220.689 od 5.5 15264.832 ev 5.5  25.0     2.1    -0.21
3714.8560 41860.647 od 4.5 14949.359 ev 4.5   1.70    0.26   -1.45
3717.5584 44028.264 ev 6.5 17136.538 od 6.5   2.99    0.25   -1.06
3721.9898 41860.647 od 4.5 15000.937 ev 5.5  17.9     1.0    -0.43
3723.3239 41928.473 od 0.5 15078.387 ev 0.5  24.4     1.9    -0.99
3723.5578 41758.357 od 3.5 14909.958 ev 3.5   1.93    0.18   -1.49
3729.0305 41758.357 od 3.5 14949.359 ev 4.5  20.1     1.4    -0.47
3730.1760 35379.307 od 3.5  8578.542 ev 2.5   0.61    0.08   -1.99
3737.4290 35224.990 od 2.5  8476.234 ev 1.5   1.34    0.20   -1.77
3738.7465 42009.912 od 2.5 15270.582 ev 1.5  42.4     2.5    -0.27
3747.1298 35092.518 od 1.5  8413.009 ev 0.5   1.85    0.27   -1.81
3749.3712 35379.307 od 3.5  8715.747 ev 3.5   3.8     0.6    -1.19
3750.1686 41928.473 od 0.5 15270.582 ev 1.5   9.5     1.5    -1.40
3751.7791 35224.990 od 2.5  8578.542 ev 2.5   3.5     0.6    -1.36
3756.0310 35092.518 od 1.5  8476.234 ev 1.5   2.9     0.4    -1.61
3758.2951 35013.259 od 0.5  8413.009 ev 0.5   4.4     0.5    -1.73
3758.9219 41860.647 od 4.5 15264.832 ev 5.5   1.7     0.3    -1.45
3763.1368 42138.062 od 2.5 15572.035 ev 2.5  33.5     2.2    -0.37
3767.2496 35013.259 od 0.5  8476.234 ev 1.5   3.8     0.4    -1.79
3770.5246 35092.518 od 1.5  8578.542 ev 2.5   2.4     0.4    -1.69
3771.1978 35224.990 od 2.5  8715.747 ev 3.5   0.99    0.17   -1.90
3772.4403 41501.449 od 4.5 15000.937 ev 5.5   0.87    0.14   -1.73
3775.1702 41751.931 od 0.5 15270.582 ev 1.5  53.      5.     -0.64
3776.8701 37361.951 od 4.5 10892.520 ev 3.5   0.96    0.08   -1.69
3778.6771 28768.142 od 4.5  2311.369 ev 3.5   4.66    0.23   -1.00
3781.3779 42009.912 od 2.5 15572.035 ev 2.5  21.0     1.4    -0.57
3784.6685 26738.323 od 4.5   323.432 ev 3.5   0.110   0.010  -2.63
