transition,T_e,n_e,gamma_W,gamma_d
406.1700,20000,1.000e+17,0.0748,0.0655
406.1700,50000,1.000e+17,0.17,0.14
406.1700,100000,1.000e+17,0.257,0.207
406.1700,200000,1.000e+17,0.318,0.254
406.1700,300000,1.000e+17,0.356,0.282
406.1700,500000,1.000e+17,0.409,0.32
221.1200,20000,1.000e+17,0.00634,-0.000648
221.1200,50000,1.000e+17,0.0166,-0.00198
221.1200,100000,1.000e+17,0.025,-0.0037
221.1200,200000,1.000e+17,0.0318,-0.00556
221.1200,300000,1.000e+17,0.0344,-0.00681
221.1200,500000,1.000e+17,0.0374,-0.00794
242.3100,20000,1.000e+17,0.00782,-0.00105
242.3100,50000,1.000e+17,0.0204,-0.00317
242.3100,100000,1.000e+17,0.0306,-0.00578
242.3100,200000,1.000e+17,0.0389,-0.00851
242.3100,300000,1.000e+17,0.0421,-0.0102
242.3100,500000,1.000e+17,0.0459,-0.0118
407.6500,20000,1.000e+17,0.00882,-0.0051
407.6500,50000,1.000e+17,0.0276,-0.015
407.6500,100000,1.000e+17,0.0473,-0.0262
407.6500,200000,1.000e+17,0.0677,-0.037
407.6500,300000,1.000e+17,0.0749,-0.043
407.6500,500000,1.000e+17,0.0847,-0.049
351.0600,20000,1.000e+17,0.0068,-0.000919
351.0600,50000,1.000e+17,0.0206,-0.00286
351.0600,100000,1.000e+17,0.0343,-0.00562
351.0600,200000,1.000e+17,0.0475,-0.00902
351.0600,300000,1.000e+17,0.0518,-0.0109
351.0600,500000,1.000e+17,0.057,-0.0134
