transition,T_e,n_e,gamma_W,gamma_d
132.6070,50000,1.000e+17,0.0084,0.00135
132.6070,60000,1.000e+17,0.00793,0.00139
130.7270,5000,1.000e+17,0.0277,0.00152
130.7270,10000,1.000e+17,0.0192,0.0012
130.7270,20000,1.000e+17,0.0133,0.00104
130.7270,30000,1.000e+17,0.0108,0.00103
130.7270,40000,1.000e+17,0.00948,0.00108
130.7270,50000,1.000e+17,0.00866,0.00116
130.7270,60000,1.000e+17,0.00818,0.00122
141.3340,5000,1.000e+17,0.0325,0.000665
141.3340,10000,1.000e+17,0.0227,0.00058
141.3340,20000,1.000e+17,0.0157,0.000584
141.3340,30000,1.000e+17,0.0127,0.000641
141.3340,40000,1.000e+17,0.0111,0.000718
141.3340,50000,1.000e+17,0.01,0.000819
141.3340,60000,1.000e+17,0.0094,0.000907
142.0530,5000,1.000e+17,0.0319,0.00109
142.0530,10000,1.000e+17,0.0222,0.000885
142.0530,20000,1.000e+17,0.0154,0.000803
142.0530,30000,1.000e+17,0.0124,0.000821
142.0530,40000,1.000e+17,0.0108,0.000875
142.0530,50000,1.000e+17,0.00983,0.000959
142.0530,60000,1.000e+17,0.00919,0.00104
144.7540,5000,1.000e+17,0.0352,-8.97e-05
144.7540,10000,1.000e+17,0.0245,4.08e-05
144.7540,20000,1.000e+17,0.017,0.000195
144.7540,30000,1.000e+17,0.0138,0.000317
144.7540,40000,1.000e+17,0.012,0.000431
144.7540,50000,1.000e+17,0.0108,0.000556
144.7540,60000,1.000e+17,0.0101,0.000669
149.1280,5000,1.000e+17,0.0486,0.00152
149.1280,10000,1.000e+17,0.034,0.00118
149.1280,20000,1.000e+17,0.0236,0.00101
149.1280,30000,1.000e+17,0.0191,0.000999
149.1280,40000,1.000e+17,0.0166,0.00104
149.1280,50000,1.000e+17,0.015,0.00113
149.1280,60000,1.000e+17,0.0139,0.00122
135.7260,5000,1.000e+17,0.0416,0.0017
135.7260,10000,1.000e+17,0.029,0.00132
135.7260,20000,1.000e+17,0.0202,0.00113
135.7260,30000,1.000e+17,0.0164,0.00111
135.7260,40000,1.000e+17,0.0143,0.00116
135.7260,50000,1.000e+17,0.013,0.00126
135.7260,60000,1.000e+17,0.0121,0.00133
147.1950,5000,1.000e+17,0.0492,0.00079
147.1950,10000,1.000e+17,0.0343,0.000661
147.1950,20000,1.000e+17,0.0239,0.00064
147.1950,30000,1.000e+17,0.0193,0.000694
147.1950,40000,1.000e+17,0.0168,0.00078
147.1950,50000,1.000e+17,0.0152,0.000895
147.1950,60000,1.000e+17,0.0141,0.000998
147.9750,5000,1.000e+17,0.0486,0.00125
147.9750,10000,1.000e+17,0.0339,0.000992
147.9750,20000,1.000e+17,0.0236,0.000877
147.9750,30000,1.000e+17,0.0191,0.00089
147.9750,40000,1.000e+17,0.0166,0.00095
147.9750,50000,1.000e+17,0.015,0.00105
147.9750,60000,1.000e+17,0.0139,0.00114
150.9090,5000,1.000e+17,0.0529,-2.6e-05
150.9090,10000,1.000e+17,0.0369,7.75e-05
150.9090,20000,1.000e+17,0.0257,0.000218
150.9090,30000,1.000e+17,0.0208,0.000344
150.9090,40000,1.000e+17,0.018,0.000469
150.9090,50000,1.000e+17,0.0163,0.000611
150.9090,60000,1.000e+17,0.0151,0.000743
151.3120,5000,1.000e+17,0.056,-0.0014
151.3120,10000,1.000e+17,0.0391,-0.000906
151.3120,20000,1.000e+17,0.0272,-0.000489
151.3120,30000,1.000e+17,0.022,-0.000241
151.3120,40000,1.000e+17,0.0191,-4.31e-05
151.3120,50000,1.000e+17,0.0172,0.000149
151.3120,60000,1.000e+17,0.0159,0.000319
144.4620,5000,1.000e+17,0.0214,0.00425
144.4620,10000,1.000e+17,0.0148,0.00316
144.4620,20000,1.000e+17,0.0102,0.00248
144.4620,30000,1.000e+17,0.00827,0.00224
144.4620,40000,1.000e+17,0.00728,0.00216
144.4620,50000,1.000e+17,0.00673,0.00216
144.4620,60000,1.000e+17,0.00645,0.00216
146.8210,5000,1.000e+17,0.0219,0.00426
146.8210,10000,1.000e+17,0.0152,0.00317
146.8210,20000,1.000e+17,0.0104,0.00247
146.8210,30000,1.000e+17,0.00847,0.00224
146.8210,40000,1.000e+17,0.00744,0.00215
146.8210,50000,1.000e+17,0.00686,0.00215
146.8210,60000,1.000e+17,0.00656,0.00215
164.3220,5000,1.000e+17,0.0291,0.00296
164.3220,10000,1.000e+17,0.0202,0.00223
164.3220,20000,1.000e+17,0.0139,0.00179
164.3220,30000,1.000e+17,0.0112,0.00166
164.3220,40000,1.000e+17,0.00978,0.00163
164.3220,50000,1.000e+17,0.00891,0.00166
164.3220,60000,1.000e+17,0.00836,0.00172
137.7820,5000,1.000e+17,0.0219,0.00426
137.7820,10000,1.000e+17,0.0151,0.00316
137.7820,20000,1.000e+17,0.0104,0.00246
137.7820,30000,1.000e+17,0.00848,0.00221
137.7820,40000,1.000e+17,0.00745,0.00211
137.7820,50000,1.000e+17,0.00685,0.0021
137.7820,60000,1.000e+17,0.00653,0.00209
136.4330,5000,1.000e+17,0.0221,0.00398
136.4330,10000,1.000e+17,0.0153,0.00296
136.4330,20000,1.000e+17,0.0106,0.00231
136.4330,30000,1.000e+17,0.00859,0.00209
136.4330,40000,1.000e+17,0.00755,0.00201
136.4330,50000,1.000e+17,0.00695,0.00201
136.4330,60000,1.000e+17,0.00663,0.00201
144.2930,5000,1.000e+17,0.0231,0.00447
144.2930,10000,1.000e+17,0.016,0.0033
144.2930,20000,1.000e+17,0.011,0.00255
144.2930,30000,1.000e+17,0.00895,0.00228
144.2930,40000,1.000e+17,0.00783,0.00216
144.2930,50000,1.000e+17,0.00717,0.00213
144.2930,60000,1.000e+17,0.0068,0.00213
139.9270,5000,1.000e+17,0.0224,0.00427
139.9270,10000,1.000e+17,0.0155,0.00316
139.9270,20000,1.000e+17,0.0107,0.00246
139.9270,30000,1.000e+17,0.00868,0.0022
139.9270,40000,1.000e+17,0.00761,0.00211
139.9270,50000,1.000e+17,0.00699,0.00209
139.9270,60000,1.000e+17,0.00665,0.00208
150.0310,5000,1.000e+17,0.0269,0.00344
150.0310,10000,1.000e+17,0.0187,0.00256
150.0310,20000,1.000e+17,0.0129,0.00202
150.0310,30000,1.000e+17,0.0104,0.00183
150.0310,40000,1.000e+17,0.00909,0.00177
150.0310,50000,1.000e+17,0.00829,0.00177
150.0310,60000,1.000e+17,0.00779,0.0018
155.7340,5000,1.000e+17,0.0292,0.00316
155.7340,10000,1.000e+17,0.0203,0.00236
155.7340,20000,1.000e+17,0.014,0.00187
155.7340,30000,1.000e+17,0.0113,0.00171
155.7340,40000,1.000e+17,0.00984,0.00165
155.7340,50000,1.000e+17,0.00894,0.00166
155.7340,60000,1.000e+17,0.00837,0.00171
129.0020,5000,1.000e+17,0.0249,0.00271
129.0020,10000,1.000e+17,0.0173,0.00203
129.0020,20000,1.000e+17,0.012,0.00162
129.0020,30000,1.000e+17,0.00971,0.0015
129.0020,40000,1.000e+17,0.00849,0.00147
129.0020,50000,1.000e+17,0.00776,0.0015
129.0020,60000,1.000e+17,0.00733,0.00152
127.8190,5000,1.000e+17,0.025,0.00248
127.8190,10000,1.000e+17,0.0174,0.00187
127.8190,20000,1.000e+17,0.012,0.00151
127.8190,30000,1.000e+17,0.00978,0.0014
127.8190,40000,1.000e+17,0.00856,0.00139
127.8190,50000,1.000e+17,0.00782,0.00143
127.8190,60000,1.000e+17,0.00739,0.00146
138.3630,5000,1.000e+17,0.0297,0.00172
138.3630,10000,1.000e+17,0.0207,0.00132
138.3630,20000,1.000e+17,0.0143,0.0011
138.3630,30000,1.000e+17,0.0116,0.00106
138.3630,40000,1.000e+17,0.0101,0.00107
138.3630,50000,1.000e+17,0.00916,0.00113
138.3630,60000,1.000e+17,0.00857,0.00118
130.8800,5000,1.000e+17,0.0255,0.00268
130.8800,10000,1.000e+17,0.0177,0.00201
130.8800,20000,1.000e+17,0.0122,0.0016
130.8800,30000,1.000e+17,0.00994,0.00148
130.8800,40000,1.000e+17,0.00868,0.00145
130.8800,50000,1.000e+17,0.00792,0.00148
130.8800,60000,1.000e+17,0.00747,0.0015
139.6780,5000,1.000e+17,0.03,0.00177
139.6780,10000,1.000e+17,0.0209,0.00136
139.6780,20000,1.000e+17,0.0145,0.00113
139.6780,30000,1.000e+17,0.0117,0.00108
139.6780,40000,1.000e+17,0.0102,0.00109
139.6780,50000,1.000e+17,0.00924,0.00114
139.6780,60000,1.000e+17,0.00864,0.0012
144.6090,5000,1.000e+17,0.0323,0.00143
144.6090,10000,1.000e+17,0.0225,0.00111
144.6090,20000,1.000e+17,0.0156,0.000945
144.6090,30000,1.000e+17,0.0126,0.000923
144.6090,40000,1.000e+17,0.011,0.000947
144.6090,50000,1.000e+17,0.00991,0.00101
144.6090,60000,1.000e+17,0.00923,0.00108
185.5870,5000,1.000e+17,0.063,-0.0239
185.5870,10000,1.000e+17,0.0443,-0.0171
185.5870,20000,1.000e+17,0.031,-0.0122
185.5870,30000,1.000e+17,0.0251,-0.0101
185.5870,40000,1.000e+17,0.0216,-0.00882
185.5870,50000,1.000e+17,0.0193,-0.00792
185.5870,60000,1.000e+17,0.0176,-0.00719
174.7680,5000,1.000e+17,0.0678,-0.0199
174.7680,10000,1.000e+17,0.0477,-0.0142
174.7680,20000,1.000e+17,0.0334,-0.0102
174.7680,30000,1.000e+17,0.027,-0.00842
174.7680,40000,1.000e+17,0.0233,-0.00734
174.7680,50000,1.000e+17,0.0208,-0.00658
174.7680,60000,1.000e+17,0.019,-0.00597
174.8160,5000,1.000e+17,0.0478,-0.0211
174.8160,10000,1.000e+17,0.0336,-0.0151
174.8160,20000,1.000e+17,0.0235,-0.0108
174.8160,30000,1.000e+17,0.019,-0.00894
174.8160,40000,1.000e+17,0.0164,-0.00779
174.8160,50000,1.000e+17,0.0146,-0.00699
174.8160,60000,1.000e+17,0.0133,-0.00636
162.8520,5000,1.000e+17,0.0198,-0.00381
162.8520,10000,1.000e+17,0.0139,-0.00271
162.8520,20000,1.000e+17,0.00968,-0.00193
162.8520,30000,1.000e+17,0.00781,-0.00157
162.8520,40000,1.000e+17,0.00671,-0.00135
162.8520,50000,1.000e+17,0.00597,-0.0012
162.8520,60000,1.000e+17,0.00545,-0.00107
160.6620,5000,1.000e+17,0.0231,-0.00295
160.6620,10000,1.000e+17,0.0162,-0.0021
160.6620,20000,1.000e+17,0.0113,-0.00149
160.6620,30000,1.000e+17,0.00915,-0.00121
160.6620,40000,1.000e+17,0.00786,-0.00103
160.6620,50000,1.000e+17,0.007,-0.000909
160.6620,60000,1.000e+17,0.00639,-0.000805
184.4670,5000,1.000e+17,0.0292,-0.00487
184.4670,10000,1.000e+17,0.0205,-0.00347
184.4670,20000,1.000e+17,0.0143,-0.00248
184.4670,30000,1.000e+17,0.0115,-0.00203
184.4670,40000,1.000e+17,0.0099,-0.00175
184.4670,50000,1.000e+17,0.00882,-0.00156
184.4670,60000,1.000e+17,0.00804,-0.00139
178.9210,5000,1.000e+17,0.0198,-0.0047
178.9210,10000,1.000e+17,0.0139,-0.00335
178.9210,20000,1.000e+17,0.00964,-0.00239
178.9210,30000,1.000e+17,0.00777,-0.00195
178.9210,40000,1.000e+17,0.00667,-0.00168
178.9210,50000,1.000e+17,0.00593,-0.00149
178.9210,60000,1.000e+17,0.0054,-0.00134
190.3500,5000,1.000e+17,0.0274,-0.00674
190.3500,10000,1.000e+17,0.0192,-0.0048
190.3500,20000,1.000e+17,0.0134,-0.00343
190.3500,30000,1.000e+17,0.0108,-0.00282
190.3500,40000,1.000e+17,0.00929,-0.00244
190.3500,50000,1.000e+17,0.00827,-0.00218
190.3500,60000,1.000e+17,0.00754,-0.00196
210.1070,5000,1.000e+17,0.0527,-0.0107
210.1070,10000,1.000e+17,0.037,-0.00763
210.1070,20000,1.000e+17,0.0259,-0.00548
210.1070,30000,1.000e+17,0.0209,-0.00451
210.1070,40000,1.000e+17,0.018,-0.00392
210.1070,50000,1.000e+17,0.0161,-0.00351
210.1070,60000,1.000e+17,0.0147,-0.00316
153.2100,5000,1.000e+17,0.0225,-0.00789
153.2100,10000,1.000e+17,0.0158,-0.00562
153.2100,20000,1.000e+17,0.011,-0.00403
153.2100,30000,1.000e+17,0.00888,-0.00331
153.2100,40000,1.000e+17,0.00764,-0.00288
153.2100,50000,1.000e+17,0.00681,-0.00257
153.2100,60000,1.000e+17,0.00621,-0.00233
151.2700,5000,1.000e+17,0.0253,-0.00702
