wavelength,intensity
291.90466,4.123074e+10
291.95276,3.1008467e+10
292.00082,2.154085e+10
292.0489,1.3899202e+10
292.09695,1.3900799e+10
292.14502,1.6470236e+10
292.19308,1.6137335e+10
292.24115,1.8764108e+10
292.28918,2.5321136e+10
292.33725,4.319242e+10
292.38528,6.458193e+10
292.43332,8.763938e+10
292.48135,1.0714432e+11
292.5294,8.7507436e+10
292.5774,6.1264187e+10
292.62543,5.0104054e+10
292.67343,8.204927e+10
292.72144,1.6936131e+11
292.76944,2.078987e+11
292.81744,1.4181933e+11
292.86545,1.565667e+11
292.91342,3.5230165e+11
292.96143,5.8652393e+11
293.0094,5.1065068e+11
293.05737,2.8747622e+11
293.10535,1.5145651e+11
293.1533,1.5710762e+11
293.20126,1.7995915e+11
293.24924,1.4721483e+11
293.29718,1.1097521e+11
293.34512,1.13633305e+11
293.39307,1.2204279e+11
293.441,1.0783607e+11
293.48892,8.8430354e+10
293.53687,6.578824e+10
293.58478,7.539225e+10
293.63272,1.585441e+11
293.68063,4.0046533e+11
293.72855,8.4486724e+11
293.77643,1.1017427e+12
293.82434,7.4726054e+11
293.87222,4.0280736e+11
293.92014,3.1440876e+11
293.96802,3.3249968e+11
294.0159,3.254026e+11
294.06378,2.2337474e+11
294.11163,1.169773e+11
294.15952,1.1625523e+11
294.20737,2.2443111e+11
294.25525,3.805711e+11
294.3031,4.2643505e+11
294.35095,2.702403e+11
294.39877,1.7062647e+11
294.44662,1.605253e+11
294.49448,2.4080656e+11
294.5423,3.207945e+11
294.59012,2.9665644e+11
294.63794,2.705781e+11
294.68576,2.0618464e+11
294.73358,1.2243394e+11
294.78137,1.5824098e+11
294.8292,4.246608e+11
294.87698,7.0947367e+11
294.92477,5.9663365e+11
294.97256,4.3806913e+11
295.02036,3.5470983e+11
295.0681,1.7942087e+11
